txn_id,date,amount,currency,description,matched_counterparty,counterparty_id,match_tier,counterparty_default_coa
100234,2023-11-14,-264.00,AUD,LinkedIn JOB 8899276246 North Sydney AU Card xx8866 Value Date: 11/11/2023,LinkedIn,412,L1/L2,6701
100235,2023-11-14,-90.40,AUD,AIRTASKER* 14202056X SYDNEY AU Card xx8866 Value Date: 10/11/2023,Airtasker,482,L1/L2,5062
100236,2023-11-14,-37.00,AUD,Intuit Quickbooks Sydney AU Card xx8866 Value Date: 10/11/2023,Intuit Quickbooks Sydney AU,302,L1/L2,6701
100237,2023-11-14,-27.00,AUD,Transfer to xx3529 CommBank app Superblog,Superblog,452,L1/L2,6701
100238,2023-11-14,-674.14,AUD,WWW.DIGITALMATTER.COM,Digital matter,65,L1/L2,5030
100239,2023-11-14,-673.82,AUD,WWW.DIGITALMATTER.COM,Digital matter,65,L1/L2,5030
100240,2023-11-15,-13.05,AUD,DidiChuxing DIDI MOBILITY Sydney AU Card xx8866 Value Date: 13/11/2023,Didi Mobility,385,L1/L2,6400
100241,2023-11-15,-94.80,AUD,DidiChuxing DIDI MOBILITY Sydney AU Card xx8866 Value Date: 13/11/2023,Didi Mobility,385,L1/L2,6400
100242,2023-11-15,-911.90,AUD,73.00.60V O.463D.100S.3R.LS 3030 3R852ZZ 7.3.04661.2515 15 Nov Transfer to CBA A/c CommBank app Mazda repair,,,none,
100243,2023-11-15,2010.00,AUD,Transfer from CommBank app Vsr,UBER *TRIP,329,L1/L2,6400
100244,2023-11-15,1103.17,AUD,Transfer from CommBank app VSR,UBER *TRIP,329,L1/L2,6400
100245,2023-11-16,-20.68,AUD,TRANSPORTFORNSW TAP SYDNEY AU Card xx8866 Value Date: 15/11/2023,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
100246,2023-11-16,-12.75,AUD,SATS ASIA-PACIFIC STAR PT SINGAPORE SG Card xx8866 SGD 11.00 Value Date: 14/11/2023,,,none,
100247,2023-11-16,-0.38,AUD,International Transaction Fee Value Date: 13/11/2023,,,none,
100248,2023-11-16,-13.91,AUD,NTUC FP-ORCHARD G.C. SINGAPORE SG Card xx8866 SGD 12.00 Value Date: 14/11/2023,Income Insurance Limited,694,L1/L2,
100249,2023-11-16,-0.42,AUD,International Transaction Fee Value Date: 13/11/2023,,,none,
100250,2023-11-16,-757.70,AUD,Transfer to CBA A/c CommBank app Mazda rego,,,none,
100251,2023-11-17,-13.46,AUD,DidiChuxing DIDI MOBILITY Sydney AU Card xx8866 Value Date: 15/11/2023,Didi Mobility,385,L1/L2,6400
100252,2023-11-17,-12000.00,AUD,Transfer To Mohamed N M CommBank App Damage,,,none,
100253,2023-11-18,-8.00,AUD,NEWS PTY LIMITED,NEWS PTY LIMITED,318,L1/L2,6100
100254,2023-11-18,-30.86,AUD,CHATGPT SUBSCRIPTION HTTPSOPENAI.C CA US Card xx8866 USD 20.00 Value Date: 16/11/2023,OPENAI (ChatGPT Subscription),301,L1/L2,6701
100255,2023-11-18,-0.93,AUD,International Transaction Fee Value Date: 16/11/2023,,,none,
100256,2023-11-20,-12000.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Funds,,,none,
